template_name,question_id,image_id,question,ground_truth,prediction,vqa_score,prompt,retrieved_questions,retrieved_answers,candidate_answers,best_question_matched_answer,best_question_match_score,prompt_chars
caption_aware,459182001,459182,What is in the foreground?,rocks|rocks|rocks,,0.0,"Image summary:
a couple of surfers walking along the beach

Question:
What is in the foreground?

Retrieved evidence:
- Q: Are there any plants?
  A: no
- Q: Where do you play this sport?
  A: ocean
- Q: What are the people caring in their arms?
  A: surfboards

Best matching evidence answer:
no

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",Are there any plants? || Where do you play this sport? || What are the people caring in their arms?,no || ocean || surfboards,"no, ocean, surfboards",no,0.0,385
caption_aware,459182002,459182,How many people are there?,2|2|2,surfboards,0.0,"Image summary:
a couple of surfers walking along the beach

Question:
How many people are there?

Retrieved evidence:
- Q: Are there any plants?
  A: no
- Q: Where do you play this sport?
  A: ocean
- Q: What are the people caring in their arms?
  A: surfboards

Best matching evidence answer:
surfboards

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",Are there any plants? || Where do you play this sport? || What are the people caring in their arms?,no || ocean || surfboards,"no, ocean, surfboards",surfboards,0.2,393
caption_aware,395801000,395801,Is it morning or evening?,evening|morning|morning,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
Is it morning or evening?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
white

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,400
caption_aware,395801001,395801,How much does parking in the lot cost?,nothing|free|free,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
How much does parking in the lot cost?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
white

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,413
caption_aware,395801002,395801,What is on the road?,car|car|cars,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
What is on the road?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
no

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",no,0.25,392
caption_aware,395801003,395801,How many people are in the picture?,7|7|11,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
How many people are in the picture?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
1

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",1,0.1429,406
caption_aware,395801004,395801,Do the people know each other?,no|no|no,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
Do the people know each other?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
white

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,405
caption_aware,395801005,395801,How could you carry things if you were riding this bike?,there is no bike|on my back|backpack,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
How could you carry things if you were riding this bike?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
1

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",1,0.1,427
caption_aware,395801006,395801,How many people are in this scene?,25|15|9,,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
How many people are in this scene?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
1

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",1,0.1429,405
caption_aware,395801007,395801,What time is it?,6:00|6:00|12:30,white,0.0,"Image summary:
a woman sitting on a bench next to a street sign

Question:
What time is it?

Retrieved evidence:
- Q: What color is the front of the store on the left?
  A: white
- Q: Is the road having work done?
  A: no
- Q: How many bus cars can you see?
  A: 1

Best matching evidence answer:
white

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What color is the front of the store on the left? || Is the road having work done? || How many bus cars can you see?,white || no || 1,"white, no, 1",white,0.0,391
caption_aware,264730000,264730,How many arches are under the clock?,2|2|2,,0.0,"Image summary:
an archway with a clock on top of it

Question:
How many arches are under the clock?

Retrieved evidence:
- Q: What kind of numbers are on this clock?
  A: roman
- Q: How many bells?
  A: 3
- Q: Is there a painting over the arch?
  A: yes

Best matching evidence answer:
3

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",3,0.2,376
caption_aware,264730001,264730,What time is it?,10:50|10:49|8:45,roman,0.0,"Image summary:
an archway with a clock on top of it

Question:
What time is it?

Retrieved evidence:
- Q: What kind of numbers are on this clock?
  A: roman
- Q: How many bells?
  A: 3
- Q: Is there a painting over the arch?
  A: yes

Best matching evidence answer:
roman

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",roman,0.0,360
caption_aware,264730002,264730,Is a daytime or nighttime scene depicted?,nighttime|nighttime|night,roman,0.0,"Image summary:
an archway with a clock on top of it

Question:
Is a daytime or nighttime scene depicted?

Retrieved evidence:
- Q: What kind of numbers are on this clock?
  A: roman
- Q: How many bells?
  A: 3
- Q: Is there a painting over the arch?
  A: yes

Best matching evidence answer:
roman

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",roman,0.0,385
caption_aware,264730003,264730,What kind of numbers are on the clock?,roman numerals|roman|roman numerals,roman,1.0,"Image summary:
an archway with a clock on top of it

Question:
What kind of numbers are on the clock?

Retrieved evidence:
- Q: What kind of numbers are on this clock?
  A: roman
- Q: How many bells?
  A: 3
- Q: Is there a painting over the arch?
  A: yes

Best matching evidence answer:
roman

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",What kind of numbers are on this clock? || How many bells? || Is there a painting over the arch?,roman || 3 || yes,"roman, 3, yes",roman,1.0,382
caption_aware,2587000,2587,Which food contains the most potassium?,banana|banana|banana,,0.0,"Image summary:
a donut and a banana in a plastic bag

Question:
Which food contains the most potassium?

Retrieved evidence:
- Q: Is the donut filled?
  A: no
- Q: What's the name of the largest pastry?
  A: donut
- Q: How many bananas are pictured?
  A: 2

Best matching evidence answer:
no

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",Is the donut filled? || What's the name of the largest pastry? || How many bananas are pictured?,no || donut || 2,"no, donut, 2",no,0.0,380
caption_aware,2587001,2587,What is not healthy in the baggie?,donut|doughnut|donut,,0.0,"Image summary:
a donut and a banana in a plastic bag

Question:
What is not healthy in the baggie?

Retrieved evidence:
- Q: Is the donut filled?
  A: no
- Q: What's the name of the largest pastry?
  A: donut
- Q: How many bananas are pictured?
  A: 2

Best matching evidence answer:
no

Use the image summary, the image, and the retrieved evidence to answer briefly.
Answer:",Is the donut filled? || What's the name of the largest pastry? || How many bananas are pictured?,no || donut || 2,"no, donut, 2",no,0.0,375
direct_evidence_override,2529010,2529,Is there snow on the ground?,no|no|no,no,1.0,"Question: Is there snow on the ground?

Retrieved Q&A evidence:
- Q: Is there a blue car?
  A: no
- Q: Are the street lights turned on?
  A: no
- Q: What color is the building with the clock on it?
  A: white

Most relevant retrieved answer:
no

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Is there a blue car? || Are the street lights turned on? || What color is the building with the clock on it?,no || no || white,"no, white",no,0.0,364
direct_evidence_override,2532000,2532,Is the skier going downhill?,no|no|yes,,0.0,"Question: Is the skier going downhill?

Retrieved Q&A evidence:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Most relevant retrieved answer:
cloudy

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",cloudy,0.0,400
direct_evidence_override,2532001,2532,How do you know this skier is not alone on the mountain?,someone had to take photo|tracks|other ski tracks and footprints,,0.0,"Question: How do you know this skier is not alone on the mountain?

Retrieved Q&A evidence:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Most relevant retrieved answer:
cloudy

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",cloudy,0.0,428
direct_evidence_override,2532002,2532,How cold is it?,cold|15 degrees|freezing,,0.0,"Question: How cold is it?

Retrieved Q&A evidence:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Most relevant retrieved answer:
cloudy

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",cloudy,0.0,387
direct_evidence_override,2532003,2532,Is it a sunny or cloudy day?,sunny|cloudy|cloudy,,0.0,"Question: Is it a sunny or cloudy day?

Retrieved Q&A evidence:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Most relevant retrieved answer:
left

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",left,0.1111,398
direct_evidence_override,2532004,2532,What color is the sky?,blue|blue|blue,,0.0,"Question: What color is the sky?

Retrieved Q&A evidence:
- Q: What weather conditions appear in this scene?
  A: cloudy
- Q: What color is the backpack?
  A: red
- Q: Does the shadow fall to the skiers left or to the right?
  A: left

Most relevant retrieved answer:
red

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What weather conditions appear in this scene? || What color is the backpack? || Does the shadow fall to the skiers left or to the right?,cloudy || red || left,"cloudy, red, left",red,0.3333,391
direct_evidence_override,395749000,395749,What filter is being used in this image?,black and white|black & white|black and white,4,0.0,"Question: What filter is being used in this image?

Retrieved Q&A evidence:
- Q: How many people are on the bench?
  A: 4
- Q: Is the man alone on the bench?
  A: yes
- Q: Are they on the beach?
  A: no

Most relevant retrieved answer:
4

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many people are on the bench? || Is the man alone on the bench? || Are they on the beach?,4 || yes || no,"4, yes, no",4,0.0,357
direct_evidence_override,395749001,395749,Are all the people elderly?,no|yes|no,4,0.0,"Question: Are all the people elderly?

Retrieved Q&A evidence:
- Q: How many people are on the bench?
  A: 4
- Q: Is the man alone on the bench?
  A: yes
- Q: Are they on the beach?
  A: no

Most relevant retrieved answer:
4

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many people are on the bench? || Is the man alone on the bench? || Are they on the beach?,4 || yes || no,"4, yes, no",4,0.2,344
direct_evidence_override,395749002,395749,How many people can be seen?,4|4|4,4,1.0,"Question: How many people can be seen?

Retrieved Q&A evidence:
- Q: How many people are on the bench?
  A: 4
- Q: Is the man alone on the bench?
  A: yes
- Q: Are they on the beach?
  A: no

Most relevant retrieved answer:
4

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many people are on the bench? || Is the man alone on the bench? || Are they on the beach?,4 || yes || no,"4, yes, no",4,0.5,345
direct_evidence_override,395749003,395749,What ocean might this be?,atlantic|antarctic|atlantic,4,0.0,"Question: What ocean might this be?

Retrieved Q&A evidence:
- Q: How many people are on the bench?
  A: 4
- Q: Is the man alone on the bench?
  A: yes
- Q: Are they on the beach?
  A: no

Most relevant retrieved answer:
4

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many people are on the bench? || Is the man alone on the bench? || Are they on the beach?,4 || yes || no,"4, yes, no",4,0.0,342
direct_evidence_override,395749004,395749,How many people are in the photo?,4|4|4,4,1.0,"Question: How many people are in the photo?

Retrieved Q&A evidence:
- Q: How many people are on the bench?
  A: 4
- Q: Is the man alone on the bench?
  A: yes
- Q: Are they on the beach?
  A: no

Most relevant retrieved answer:
4

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many people are on the bench? || Is the man alone on the bench? || Are they on the beach?,4 || yes || no,"4, yes, no",4,0.5,350
direct_evidence_override,395752000,395752,What color are the mums in the front of the photo?,"pink|red|pink, red, yellow",special,0.0,"Question: What color are the mums in the front of the photo?

Retrieved Q&A evidence:
- Q: Which route is the red bus running?
  A: special
- Q: How many levels is the bus?
  A: 1
- Q: Does the train carry passengers?
  A: yes

Most relevant retrieved answer:
special

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Which route is the red bus running? || How many levels is the bus? || Does the train carry passengers?,special || 1 || yes,"special, 1, yes",special,0.0,387
direct_evidence_override,395752001,395752,Can a mail truck fit behind the bus to pick up the mail?,yes|yes|yes,1,0.0,"Question: Can a mail truck fit behind the bus to pick up the mail?

Retrieved Q&A evidence:
- Q: Which route is the red bus running?
  A: special
- Q: How many levels is the bus?
  A: 1
- Q: Does the train carry passengers?
  A: yes

Most relevant retrieved answer:
1

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Which route is the red bus running? || How many levels is the bus? || Does the train carry passengers?,special || 1 || yes,"special, 1, yes",1,0.1111,387
direct_evidence_override,395752002,395752,"What  ""Over the Rainbow"" singer sang about this vehicle?",judy garland|judy garland|train,special,0.0,"Question: What  ""Over the Rainbow"" singer sang about this vehicle?

Retrieved Q&A evidence:
- Q: Which route is the red bus running?
  A: special
- Q: How many levels is the bus?
  A: 1
- Q: Does the train carry passengers?
  A: yes

Most relevant retrieved answer:
special

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Which route is the red bus running? || How many levels is the bus? || Does the train carry passengers?,special || 1 || yes,"special, 1, yes",special,0.0,393
direct_evidence_override,395752003,395752,What color are the hubcaps?,red|red|red,special,0.0,"Question: What color are the hubcaps?

Retrieved Q&A evidence:
- Q: Which route is the red bus running?
  A: special
- Q: How many levels is the bus?
  A: 1
- Q: Does the train carry passengers?
  A: yes

Most relevant retrieved answer:
special

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Which route is the red bus running? || How many levels is the bus? || Does the train carry passengers?,special || 1 || yes,"special, 1, yes",special,0.0,364
direct_evidence_override,395752004,395752,Is someone getting on this street car?,yes|yes|yes,special,0.0,"Question: Is someone getting on this street car?

Retrieved Q&A evidence:
- Q: Which route is the red bus running?
  A: special
- Q: How many levels is the bus?
  A: 1
- Q: Does the train carry passengers?
  A: yes

Most relevant retrieved answer:
special

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Which route is the red bus running? || How many levels is the bus? || Does the train carry passengers?,special || 1 || yes,"special, 1, yes",special,0.0,375
direct_evidence_override,264683000,264683,Is this airplane inside?,yes|yes|yes,,0.0,"Question: Is this airplane inside?

Retrieved Q&A evidence:
- Q: What is hanging?
  A: planes
- Q: What is the ID number of the plane?
  A: 0230
- Q: What number is on the side?
  A: 23

Most relevant retrieved answer:
planes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What is hanging? || What is the ID number of the plane? || What number is on the side?,planes || 0230 || 23,"planes, 0230, 23",planes,0.0,345
direct_evidence_override,264683001,264683,What airline does the plane fly for?,air france|air france|air france,0230,0.0,"Question: What airline does the plane fly for?

Retrieved Q&A evidence:
- Q: What is hanging?
  A: planes
- Q: What is the ID number of the plane?
  A: 0230
- Q: What number is on the side?
  A: 23

Most relevant retrieved answer:
0230

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What is hanging? || What is the ID number of the plane? || What number is on the side?,planes || 0230 || 23,"planes, 0230, 23",0230,0.2,355
direct_evidence_override,264683002,264683,Are there planes hanging?,yes|yes|yes,,0.0,"Question: Are there planes hanging?

Retrieved Q&A evidence:
- Q: What is hanging?
  A: planes
- Q: What is the ID number of the plane?
  A: 0230
- Q: What number is on the side?
  A: 23

Most relevant retrieved answer:
planes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What is hanging? || What is the ID number of the plane? || What number is on the side?,planes || 0230 || 23,"planes, 0230, 23",planes,0.5,346
direct_evidence_override,264686000,264686,How many side tables are there?,2|2|2,,0.0,"Question: How many side tables are there?

Retrieved Q&A evidence:
- Q: What light source is here?
  A: sun
- Q: Is there a Turkish style rug on the floor?
  A: no
- Q: Is the room messy?
  A: no

Most relevant retrieved answer:
sun

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What light source is here? || Is there a Turkish style rug on the floor? || Is the room messy?,sun || no || no,"sun, no",sun,0.0,352
direct_evidence_override,264686001,264686,How many windows are on the wall?,3|3|3,sun,0.0,"Question: How many windows are on the wall?

Retrieved Q&A evidence:
- Q: What light source is here?
  A: sun
- Q: Is there a Turkish style rug on the floor?
  A: no
- Q: Is the room messy?
  A: no

Most relevant retrieved answer:
sun

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What light source is here? || Is there a Turkish style rug on the floor? || Is the room messy?,sun || no || no,"sun, no",sun,0.0,354
direct_evidence_override,264686002,264686,Is the TV a tube or flat screen?,tube|tube|tube,sun,0.0,"Question: Is the TV a tube or flat screen?

Retrieved Q&A evidence:
- Q: What light source is here?
  A: sun
- Q: Is there a Turkish style rug on the floor?
  A: no
- Q: Is the room messy?
  A: no

Most relevant retrieved answer:
sun

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What light source is here? || Is there a Turkish style rug on the floor? || Is the room messy?,sun || no || no,"sun, no",sun,0.0,353
direct_evidence_override,133619000,133619,What type of truck is it?,fire engine|fire truck|service truck,yes,0.0,"Question: What type of truck is it?

Retrieved Q&A evidence:
- Q: Do you see a firefighter in the picture?
  A: no
- Q: Is this a fire truck?
  A: yes
- Q: How many headlights are on the truck?
  A: 8

Most relevant retrieved answer:
yes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Do you see a firefighter in the picture? || Is this a fire truck? || How many headlights are on the truck?,no || yes || 8,"no, yes, 8",yes,0.3333,357
direct_evidence_override,133619001,133619,What time of day is it?,night|night|night,no,0.0,"Question: What time of day is it?

Retrieved Q&A evidence:
- Q: Do you see a firefighter in the picture?
  A: no
- Q: Is this a fire truck?
  A: yes
- Q: How many headlights are on the truck?
  A: 8

Most relevant retrieved answer:
no

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Do you see a firefighter in the picture? || Is this a fire truck? || How many headlights are on the truck?,no || yes || 8,"no, yes, 8",no,0.0,354
direct_evidence_override,133619002,133619,What color is the light above the hood of the truck?,yellow|blue|blue,yes,0.0,"Question: What color is the light above the hood of the truck?

Retrieved Q&A evidence:
- Q: Do you see a firefighter in the picture?
  A: no
- Q: Is this a fire truck?
  A: yes
- Q: How many headlights are on the truck?
  A: 8

Most relevant retrieved answer:
yes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",Do you see a firefighter in the picture? || Is this a fire truck? || How many headlights are on the truck?,no || yes || 8,"no, yes, 8",yes,0.1667,384
direct_evidence_override,133620000,133620,Why does the woman have her hair up?,uniform|on duty|uniform,,0.0,"Question: Why does the woman have her hair up?

Retrieved Q&A evidence:
- Q: What color is the boys sweatshirt?
  A: blue
- Q: Does she have a wrist watch?
  A: yes
- Q: What is the woman reading?
  A: book

Most relevant retrieved answer:
book

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the boys sweatshirt? || Does she have a wrist watch? || What is the woman reading?,blue || yes || book,"blue, yes, book",book,0.2,364
direct_evidence_override,133620001,133620,Is she wearing glasses?,yes|yes|yes,yes,1.0,"Question: Is she wearing glasses?

Retrieved Q&A evidence:
- Q: What color is the boys sweatshirt?
  A: blue
- Q: Does she have a wrist watch?
  A: yes
- Q: What is the woman reading?
  A: book

Most relevant retrieved answer:
yes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the boys sweatshirt? || Does she have a wrist watch? || What is the woman reading?,blue || yes || book,"blue, yes, book",yes,0.2,350
direct_evidence_override,133620002,133620,What is she wearing on her head?,hat|helmet|hat,,0.0,"Question: What is she wearing on her head?

Retrieved Q&A evidence:
- Q: What color is the boys sweatshirt?
  A: blue
- Q: Does she have a wrist watch?
  A: yes
- Q: What is the woman reading?
  A: book

Most relevant retrieved answer:
yes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the boys sweatshirt? || Does she have a wrist watch? || What is the woman reading?,blue || yes || book,"blue, yes, book",yes,0.1667,359
direct_evidence_override,133620003,133620,Is the woman happy?,yes|yes|yes,,0.0,"Question: Is the woman happy?

Retrieved Q&A evidence:
- Q: What color is the boys sweatshirt?
  A: blue
- Q: Does she have a wrist watch?
  A: yes
- Q: What is the woman reading?
  A: book

Most relevant retrieved answer:
book

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the boys sweatshirt? || Does she have a wrist watch? || What is the woman reading?,blue || yes || book,"blue, yes, book",book,0.3333,347
direct_evidence_override,526837000,526837,Is this man dressed for the weather?,yes|yes|yes,skis,0.0,"Question: Is this man dressed for the weather?

Retrieved Q&A evidence:
- Q: What are the long sticks under the person's feet?
  A: skis
- Q: Is this a winter landscape?
  A: yes
- Q: Is it cold?
  A: yes

Most relevant retrieved answer:
skis

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What are the long sticks under the person's feet? || Is this a winter landscape? || Is it cold?,skis || yes || yes,"skis, yes",skis,0.0,362
direct_evidence_override,526837001,526837,What is this man holding?,ski pole|ski poles|poles,skis,0.3333,"Question: What is this man holding?

Retrieved Q&A evidence:
- Q: What are the long sticks under the person's feet?
  A: skis
- Q: Is this a winter landscape?
  A: yes
- Q: Is it cold?
  A: yes

Most relevant retrieved answer:
skis

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What are the long sticks under the person's feet? || Is this a winter landscape? || Is it cold?,skis || yes || yes,"skis, yes",skis,0.0,351
direct_evidence_override,526837002,526837,What is covering the ground?,snow|snow|snow,skis,0.0,"Question: What is covering the ground?

Retrieved Q&A evidence:
- Q: What are the long sticks under the person's feet?
  A: skis
- Q: Is this a winter landscape?
  A: yes
- Q: Is it cold?
  A: yes

Most relevant retrieved answer:
skis

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What are the long sticks under the person's feet? || Is this a winter landscape? || Is it cold?,skis || yes || yes,"skis, yes",skis,0.0,354
direct_evidence_override,133622000,133622,Are these vegetables or fruits?,vegetables|vegetables|vegetables,cod,0.0,"Question: Are these vegetables or fruits?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,352
direct_evidence_override,133622001,133622,What is the yellow topping?,cheese|glaze|cheese,cod,0.0,"Question: What is the yellow topping?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,348
direct_evidence_override,133622002,133622,Is this a high class dish?,yes|yes|no,cod,0.0,"Question: Is this a high class dish?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,347
direct_evidence_override,133622003,133622,What is the long thin food with seeds?,broccoli|cake|cheese,cod,0.0,"Question: What is the long thin food with seeds?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,359
direct_evidence_override,133622004,133622,What is the green topping?,broccoli|broccoli|broccoli,cod,0.0,"Question: What is the green topping?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,347
direct_evidence_override,133622005,133622,What is the yellow item pictured?,cheese|cake|cheese,cod,0.0,"Question: What is the yellow item pictured?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,354
direct_evidence_override,133622006,133622,How are the eggs cooked?,scrambled|scramble|omelet,cod,0.0,"Question: How are the eggs cooked?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,345
